EXP:4100
('d', 1.037294)
('i', 0.410774)
('g', 0.732275)
('g', 0.242741)
('g', 0.290805)
('i', 0.300944)
('g', 0.284465)
('i', 0.291577)
('g', 0.315588)
('d', 0.378233)
('d', 0.298535)
('d', 0.248788)
('g', 0.425712)
('i', 0.279564)
('g', 0.296038)
('d', 0.321844)
('g', 0.262457)
('g', 0.22902)
('d', 0.314127)
('g', 0.367264)
('i', 0.305403)
('g', 0.409434)
('g', 0.305906)
('g', 0.22898)
('g', 0.297469)
('g', 0.388757)
('i', 0.286671)
('i', 0.295533)
('g', 0.247471)
('g', 0.262943)
('g', 0.222833)
('g', 0.376952)
('g', 0.349033)
('d', 0.275285)
('g', 0.281753)
('g', 0.247509)
('d', 0.345415)
('g', 0.245405)
('i', 0.30719)
('g', 0.283931)
('d', 0.276227)
('i', 0.265983)
('g', 0.564317)
('g', 0.276993)
('d', 0.292203)
('g', 0.293359)
('g', 0.259762)
('i', 0.367205)
('g', 0.419945)
('g', 0.388867)
('g', 0.640536)
('d', 1.43373)
('d', 0.430902)
('g', 0.372644)
('g', 0.373229)
('g', 0.621103)
('d', 0.477222)
('d', 0.338461)
('g', 0.532953)
('d', 0.372331)
('i', 0.398356)
('d', 0.415077)
('g', 0.332933)
('g', 0.361633)
('g', 0.309592)
('i', 0.404467)
('g', 0.748424)
('i', 0.844319)
('g', 0.570752)
('i', 1.755973)
('g', 0.52352)
('g', 0.438463)
('g', 0.396566)
('i', 0.526004)
('d', 0.387041)
('i', 0.507049)
('i', 0.412658)
('g', 0.834179)
('d', 0.520757)
('d', 0.37913)
('g', 0.514524)
('g', 0.509038)
('i', 0.653912)
('g', 0.805658)
('i', 0.79269)
('g', 0.637543)
('i', 0.62114)
('g', 0.32653)
('g', 0.602141)
('d', 0.552943)
('g', 0.390443)
('g', 0.347761)
('g', 0.514243)
('d', 0.454423)
('i', 2.124627)
('g', 0.512522)
('g', 0.324247)
('d', 0.400761)
('d', 0.335248)
('g', 0.35324)
('g', 0.225411)
('g', 0.334171)
('g', 0.491078)
('d', 0.490005)
('g', 0.389408)
('g', 0.586263)
('g', 0.425254)
('g', 0.477775)
('g', 0.496981)
('i', 0.410909)
('i', 0.486808)
('g', 0.378651)
('g', 0.358903)
('g', 0.298419)
('d', 0.445183)
('i', 0.502787)
('d', 0.394662)
('g', 0.326305)
('g', 0.322928)
('g', 0.486831)
('g', 0.428821)
('g', 1.136251)
('d', 0.398365)
('g', 0.319109)
('g', 0.362667)
('i', 0.393425)
('g', 0.364299)
('i', 0.33011)
('g', 0.339458)
('d', 0.391391)
('g', 0.38632)
('i', 0.337793)
('d', 0.320316)
('i', 0.564836)
('g', 0.384268)
('g', 0.336933)
('d', 0.336112)
('d', 0.537208)
('d', 0.350661)
('d', 0.312787)
('g', 0.345132)
('g', 0.255269)
('g', 0.35737)
('d', 0.404048)
('g', 0.360196)
('d', 0.400144)
('i', 0.359125)
('i', 0.330356)
('g', 0.468428)
('g', 0.446332)
('i', 0.410745)
('g', 0.482065)
('g', 0.284134)
('i', 0.376703)
('i', 0.293836)
('g', 0.415414)
('i', 0.226388)
('d', 0.434764)
('g', 0.247403)
('g', 0.329943)
('d', 0.362402)
('i', 0.27105)
('d', 0.252069)
('g', 0.363463)
('d', 0.33905)
('d', 0.335861)
('g', 0.245616)
('i', 0.323157)
('g', 0.310713)
('g', 0.275411)
('d', 0.304714)
('d', 0.363959)
('g', 0.372718)
('i', 0.469339)
('g', 0.330633)
('i', 0.396661)
('g', 0.339695)
('d', 0.415856)
('d', 0.356255)
('d', 0.367366)
('i', 0.350073)
('i', 0.388634)
('i', 0.304596)
('g', 0.354352)
('g', 0.307895)
('g', 0.319928)
('i', 0.457388)
('i', 0.307135)
('g', 0.271883)
('g', 0.328642)
('g', 0.213904)
('g', 0.24962)
('g', 0.324149)
('g', 0.375098)
('i', 0.248261)
('i', 0.267728)
('g', 0.281279)
('i', 0.435514)
('g', 0.290159)
('g', 0.282528)
('i', 0.303248)
('g', 0.355113)
('g', 0.531767)
('g', 0.261657)
('g', 0.233977)
('i', 7.085573)
('g', 0.320068)
('i', 0.29478)
('d', 0.31357)
('i', 0.275635)
('g', 0.233317)
('d', 2.910583)
('g', 0.45436)
('i', 3.281627)
('g', 0.399588)
('i', 0.245486)
('i', 0.277261)
('g', 0.248886)
('g', 0.235139)
('d', 0.279714)
('i', 0.205241)
('d', 0.298769)
('g', 0.252158)
('g', 0.208582)
('d', 0.234743)
('d', 0.246782)
('g', 0.374459)
('g', 0.363557)
('i', 0.300076)
('i', 0.369589)
('d', 0.363205)
('d', 0.228116)
('d', 0.33502)
('d', 0.302887)
('d', 0.317311)
('g', 0.420435)
('g', 0.289356)
('g', 0.258457)
('g', 0.263611)
('d', 0.381619)
('i', 0.40376)
('g', 0.458913)
('g', 0.248118)
('g', 0.440027)
('g', 0.303212)
('g', 0.359534)
('d', 2.438837)
('g', 1.725026)
('g', 0.39893)
('d', 0.336403)
('d', 0.263432)
('d', 0.336108)
('d', 0.397585)
('d', 0.427789)
('g', 0.307755)
('g', 0.337044)
('g', 0.495516)
('g', 0.348048)
('i', 0.432162)
('g', 0.483122)
('g', 0.491548)
('g', 0.38481)
('g', 0.359592)
('g', 0.310132)
('d', 0.380009)
('i', 0.474209)
('g', 0.351335)
('g', 0.378195)
('i', 0.416853)
('g', 0.295558)
('i', 0.366073)
('i', 0.30841)
('g', 0.333627)
('g', 0.761184)
('g', 0.288318)
('g', 0.449228)
('g', 0.266042)
('g', 0.211668)
('g', 0.299968)
('d', 0.217853)
('d', 0.299146)
('g', 0.249232)
('g', 0.464921)
('g', 0.360086)
('g', 0.324086)
('g', 0.389247)
('i', 0.363163)
('d', 0.407922)
('i', 0.48787)
('g', 0.288252)
('g', 0.248582)
('d', 0.335931)
('g', 0.397025)
('i', 0.389244)
('i', 0.397947)
('g', 0.286689)
('g', 0.363851)
('d', 0.25935)
('d', 0.414593)
('d', 0.284539)
('d', 0.354797)
('d', 0.529058)
('g', 0.344717)
('g', 0.221637)
('g', 0.364165)
('i', 0.352724)
('g', 0.317201)
('i', 0.296985)
('g', 0.32661)
('g', 0.299071)
('i', 0.419779)
('g', 0.400219)
('d', 0.264239)
