EXP:6100
('g', 0.949124)
('d', 0.522596)
('i', 0.27892)
('d', 0.365997)
('i', 0.276513)
('i', 0.521855)
('g', 0.26815)
('g', 0.28919)
('g', 0.25811)
('g', 0.324454)
('i', 0.266933)
('g', 0.259578)
('d', 0.288648)
('d', 0.285574)
('i', 0.280637)
('i', 0.340906)
('g', 0.356843)
('d', 0.311013)
('i', 0.361927)
('g', 0.33752)
('i', 0.278165)
('g', 0.273871)
('g', 0.35853)
('i', 0.378195)
('i', 0.350663)
('i', 0.369943)
('d', 0.290497)
('g', 0.410479)
('g', 0.870715)
('g', 0.372002)
('g', 0.327599)
('g', 0.819807)
('g', 0.306188)
('g', 0.247482)
('g', 0.288615)
('g', 0.320846)
('d', 0.443551)
('d', 0.405117)
('d', 0.369455)
('i', 0.375947)
('d', 0.355167)
('d', 0.31559)
('g', 0.375628)
('g', 0.533915)
('g', 0.32662)
('g', 0.591398)
('g', 0.638301)
('i', 0.334424)
('i', 0.44701)
('g', 0.331779)
('d', 0.322893)
('d', 0.503662)
('g', 0.416282)
('d', 0.481968)
('g', 0.510648)
('g', 0.360512)
('g', 0.415358)
('d', 0.423602)
('d', 0.309852)
('g', 0.25699)
('i', 0.322326)
('i', 0.502114)
('i', 0.356144)
('g', 0.266006)
('d', 0.365332)
('g', 0.509681)
('i', 0.313124)
('g', 0.486611)
('g', 0.745673)
('d', 0.540821)
('d', 0.518548)
('d', 0.627349)
('d', 0.380374)
('g', 0.420663)
('d', 0.381839)
('i', 0.378216)
('d', 0.317819)
('i', 0.562385)
('i', 0.47742)
('g', 0.492236)
('g', 0.54472)
('d', 0.47034)
('i', 0.38956)
('g', 0.607441)
('g', 0.554313)
('g', 0.451758)
('i', 0.804495)
('g', 0.638887)
('g', 3.793176)
('i', 0.641936)
('d', 0.512458)
('i', 0.79127)
('g', 0.885172)
('d', 1.080348)
('g', 0.755303)
('g', 0.735087)
('g', 0.520146)
('d', 0.511312)
('d', 0.523245)
('g', 0.493984)
('g', 0.753493)
('g', 0.509664)
('g', 0.632339)
('g', 0.532905)
('g', 0.524908)
('i', 5.353882)
('i', 0.69956)
('d', 0.692355)
('g', 0.722295)
('g', 0.881143)
('g', 0.502727)
('d', 0.527898)
('g', 0.70618)
('g', 0.763712)
('g', 0.69113)
('g', 0.6338)
('d', 0.557097)
('d', 0.662126)
('g', 0.700937)
('d', 0.524677)
('g', 0.573045)
('d', 0.522199)
('d', 0.87119)
('d', 0.766641)
('g', 0.719848)
('g', 0.555769)
('g', 0.516508)
('g', 0.589779)
('g', 0.455873)
('g', 0.893142)
('i', 1.083)
('g', 0.855919)
('g', 0.735384)
('g', 0.685847)
('g', 0.701396)
('i', 0.896276)
('i', 0.767891)
('i', 1.434102)
('i', 0.885669)
('g', 0.697037)
('d', 1.239482)
('i', 0.783077)
('i', 0.779536)
('g', 0.882335)
('g', 0.724398)
('g', 0.767783)
('g', 0.542874)
('i', 0.824804)
('g', 0.719996)
('g', 0.693612)
('g', 0.887953)
('i', 0.89282)
('i', 1.197939)
('i', 1.291811)
('d', 0.82216)
('d', 0.936611)
('i', 0.653797)
('g', 0.821148)
('d', 0.667433)
('g', 0.524222)
('i', 0.697953)
('g', 0.593055)
('d', 0.748039)
('g', 0.793017)
('g', 0.613314)
('g', 11.495914)
('i', 0.639245)
('g', 3.198599)
('g', 3.727262)
('d', 4.05247)
('i', 1.970055)
('i', 0.974354)
('i', 0.82516)
('g', 0.632085)
('g', 0.724295)
('g', 0.532029)
('i', 0.583136)
('g', 4.05469)
('i', 0.650528)
('g', 0.687565)
('g', 0.314894)
('d', 0.403228)
('g', 0.648408)
('g', 1.117358)
('d', 0.399635)
('g', 0.653517)
('i', 0.49186)
('g', 0.382463)
('g', 0.453097)
('i', 0.537128)
('g', 0.541282)
('g', 0.554135)
('d', 0.492314)
('g', 0.809558)
('g', 0.422639)
('i', 0.699874)
('g', 0.65617)
('g', 0.703674)
('i', 0.632801)
('i', 0.940336)
('g', 0.506049)
('i', 0.664206)
('g', 0.61276)
('g', 0.68043)
('g', 0.65411)
('d', 0.700676)
('i', 0.698501)
('g', 0.915908)
('d', 0.45736)
('g', 0.662582)
('g', 3.249018)
('i', 2.699487)
('g', 0.730147)
('i', 0.498196)
('i', 0.559071)
('g', 0.471067)
('i', 0.530447)
('d', 0.635081)
('g', 0.48699)
('i', 0.525222)
('d', 0.436306)
('g', 0.461979)
('g', 0.316737)
('d', 0.363958)
('d', 0.400409)
('d', 0.410327)
('g', 0.35049)
('g', 0.416814)
('i', 0.407729)
('g', 0.519548)
('i', 0.478588)
('i', 0.584189)
('g', 0.546253)
('g', 0.376563)
('g', 0.527348)
('d', 0.516313)
('g', 0.448971)
('g', 0.45435)
('g', 0.435302)
('g', 0.400226)
('g', 0.426057)
('g', 0.495016)
('i', 0.500059)
('g', 0.58701)
('d', 0.547908)
('d', 0.573148)
('i', 0.754791)
('g', 0.63394)
('g', 0.728644)
('i', 0.455303)
('g', 0.408951)
('g', 0.712838)
('i', 0.36923)
('g', 0.74027)
('i', 0.856917)
('g', 0.621701)
('d', 0.624992)
('g', 0.557674)
('i', 0.605833)
('d', 0.573105)
('g', 0.554834)
('d', 0.559413)
('d', 0.532571)
('g', 0.520491)
('i', 0.48643)
('d', 0.467888)
('d', 0.372919)
('i', 0.476138)
('d', 0.481044)
('g', 0.490175)
('i', 0.477978)
('g', 0.357671)
('g', 0.498755)
('g', 0.479137)
('g', 0.565257)
('g', 0.589933)
('g', 0.389758)
('g', 0.700218)
('i', 0.496707)
('i', 0.265728)
('g', 0.340397)
('g', 0.510755)
('g', 0.245571)
('d', 0.280848)
('i', 0.461637)
('i', 0.442034)
('i', 0.68728)
('g', 0.50853)
('g', 0.544736)
('d', 0.371023)
('d', 0.350405)
('d', 0.478218)
('g', 0.492363)
('d', 0.435441)
('g', 0.85411)
('g', 0.837542)
('d', 0.655777)
('g', 0.675721)
('g', 0.414827)
('g', 0.497495)
('d', 0.599452)
('d', 0.778202)
('g', 0.605184)
('g', 0.904035)
('i', 2.032377)
('g', 0.491896)
('g', 0.531092)
('g', 0.558043)
('g', 0.497536)
('g', 0.510188)
('d', 0.45461)
('g', 0.489359)
('d', 0.447466)
('i', 0.685458)
('d', 0.550649)
('i', 0.655944)
('g', 0.633715)
('g', 0.621163)
('i', 0.616621)
('d', 0.591524)
('d', 0.658123)
('g', 0.626127)
('g', 0.417262)
('i', 0.395637)
('g', 0.369817)
('g', 0.37981)
('g', 0.356714)
('i', 0.411553)
('g', 0.513613)
