EXP:4100
('d', 0.547309)
('g', 0.336707)
('d', 0.570392)
('i', 6.41067)
('g', 0.755035)
('g', 0.666654)
('d', 0.408362)
('g', 0.341886)
('g', 0.459428)
('g', 0.745863)
('d', 0.488523)
('g', 0.572313)
('g', 2.728596)
('g', 0.482846)
('d', 0.464658)
('d', 0.344949)
('i', 0.377267)
('g', 0.34404)
('i', 0.335929)
('d', 0.3227)
('g', 0.274469)
('g', 0.395612)
('d', 0.386581)
('g', 0.289572)
('g', 0.281074)
('i', 0.47747)
('d', 0.519174)
('d', 0.413173)
('g', 0.38393)
('i', 0.475887)
('g', 0.57489)
('i', 3.494696)
('d', 0.865853)
('g', 0.362161)
('g', 0.248536)
('g', 0.305474)
('g', 0.512806)
('g', 0.3395)
('g', 0.384456)
('g', 0.283877)
('d', 0.413274)
('d', 0.60356)
('d', 0.472921)
('g', 0.689761)
('d', 0.553507)
('i', 0.386928)
('g', 0.503149)
('g', 0.55188)
('g', 0.664052)
('g', 0.664245)
('i', 0.81509)
('i', 1.064212)
('g', 0.83479)
('g', 0.566086)
('g', 0.27804)
('d', 1.165355)
('i', 0.921372)
('g', 1.047997)
('d', 1.039249)
('i', 1.180993)
('i', 4.670794)
('g', 0.551545)
('i', 0.395099)
('g', 0.427196)
('g', 0.226678)
('g', 0.338861)
('g', 0.398429)
('d', 0.367565)
('i', 0.48706)
('g', 0.272014)
('i', 0.467725)
('i', 2.375913)
('g', 0.622514)
('d', 0.58332)
('g', 0.720833)
('g', 0.514806)
('d', 0.442429)
('d', 0.932173)
('d', 0.472825)
('d', 0.769712)
('i', 0.519965)
('i', 0.483224)
('g', 0.443374)
('g', 0.294433)
('i', 0.438987)
('g', 0.457878)
('d', 0.424573)
('g', 0.552319)
('i', 0.552181)
('g', 0.931458)
('g', 0.643168)
('g', 0.399454)
('d', 0.698112)
('i', 1.315143)
('g', 1.249278)
('g', 0.788992)
('d', 0.638233)
('g', 0.476252)
('d', 0.314246)
('g', 0.596422)
('g', 0.543918)
('g', 0.47912)
('i', 0.450938)
('i', 0.801021)
('g', 0.350091)
('g', 0.554471)
('g', 0.437157)
('g', 0.655982)
('d', 0.354611)
('g', 0.564962)
('i', 0.536973)
('g', 0.374925)
('d', 0.918552)
('g', 2.052589)
('g', 0.369256)
('g', 0.347228)
('i', 0.361387)
('g', 0.557057)
('i', 0.448953)
('g', 0.561445)
('g', 0.501433)
('g', 0.426317)
('g', 0.512607)
('g', 0.468612)
('d', 0.736759)
('d', 2.002115)
('d', 2.455452)
('g', 3.893033)
('g', 2.905972)
('d', 1.678016)
('d', 2.217968)
('i', 2.297733)
('g', 1.636578)
('g', 1.691074)
('i', 1.662255)
('g', 1.461651)
('d', 1.334458)
('g', 1.2689)
('g', 0.995409)
('g', 0.5385)
('g', 0.952559)
('g', 0.384143)
('d', 0.563004)
('i', 0.461522)
('i', 0.73425)
('i', 0.583148)
('i', 0.75645)
('i', 1.9359)
('g', 0.717704)
('d', 0.552439)
('i', 0.707018)
('g', 0.349389)
('g', 0.428638)
('i', 0.37624)
('d', 0.327735)
('g', 0.285696)
('i', 0.46175)
('g', 0.457204)
('d', 0.449313)
('d', 0.45521)
('d', 0.510516)
('g', 0.457145)
('d', 0.407195)
('g', 0.281216)
('i', 0.474412)
('g', 0.346246)
('g', 0.357852)
('g', 0.252927)
('i', 0.31707)
('g', 0.374629)
('g', 0.367062)
('g', 0.412572)
('i', 0.493056)
('i', 0.377821)
('g', 2.083387)
('g', 0.254799)
('d', 0.427997)
('g', 0.302067)
('d', 0.352882)
('d', 0.439778)
('g', 0.287152)
('g', 0.415935)
('g', 0.43625)
('d', 0.438847)
('d', 0.397116)
('i', 0.398559)
('i', 0.659686)
('d', 2.911372)
('g', 0.546967)
('g', 0.39506)
('g', 0.496703)
('g', 0.570897)
('i', 0.498985)
('g', 0.57458)
('i', 0.425024)
('g', 0.442628)
('i', 0.405579)
('i', 0.36743)
('g', 0.352921)
('d', 0.590596)
('g', 0.3907)
('g', 0.512441)
('g', 0.662519)
('g', 0.585881)
('g', 0.244817)
('g', 0.455491)
('g', 0.375922)
('g', 0.563114)
('g', 0.539419)
('i', 0.577526)
('g', 0.373886)
('g', 0.525989)
('g', 0.547786)
('d', 0.649609)
('g', 0.438972)
('g', 0.546145)
('g', 0.391942)
('i', 0.523176)
('g', 4.370967)
('i', 0.536792)
('i', 0.606371)
('i', 0.421804)
('d', 0.420067)
('g', 0.301332)
('d', 0.367005)
('g', 0.428355)
('d', 0.422737)
('g', 0.340984)
