EXP:5100
('i', 0.486155)
('g', 0.304753)
('i', 0.374993)
('i', 0.276067)
('g', 0.233605)
('i', 0.550859)
('d', 0.312573)
('d', 0.415402)
('i', 0.35022)
('i', 0.392779)
('d', 0.419234)
('g', 0.340308)
('i', 0.415367)
('g', 0.231085)
('d', 0.404365)
('d', 0.366964)
('g', 0.285661)
('g', 0.263415)
('d', 0.484042)
('d', 0.419183)
('d', 0.68937)
('d', 0.427927)
('g', 0.43624)
('g', 0.365284)
('d', 0.544505)
('g', 0.329268)
('g', 0.366157)
('g', 0.476539)
('d', 0.485206)
('g', 0.396003)
('d', 0.390637)
('i', 0.385061)
('g', 0.291712)
('g', 0.24226)
('g', 0.258833)
('d', 0.444091)
('d', 0.414581)
('d', 0.422632)
('g', 0.253146)
('g', 0.307801)
('d', 0.35949)
('g', 0.298404)
('d', 0.484958)
('d', 0.392494)
('d', 6.232343)
('i', 0.630204)
('g', 0.375356)
('d', 0.519612)
('g', 0.261537)
('d', 0.444449)
('i', 0.367525)
('g', 0.258191)
('g', 0.358262)
('d', 0.350384)
('i', 0.277849)
('i', 0.392953)
('g', 0.362414)
('g', 3.047538)
('d', 0.675948)
('i', 0.429484)
('g', 0.537362)
('d', 2.792372)
('g', 0.281174)
('i', 0.289111)
('g', 0.714278)
('d', 0.437625)
('g', 0.311182)
('i', 0.402306)
('g', 0.406502)
('d', 0.261296)
('g', 0.387811)
('g', 0.401731)
('g', 0.457795)
('g', 0.747154)
('i', 0.421312)
('i', 0.36723)
('i', 0.391774)
('g', 0.442462)
('d', 0.271737)
('g', 0.470017)
('d', 0.290505)
('d', 0.262572)
('d', 0.446907)
('g', 0.593041)
('d', 0.425329)
('d', 0.425265)
('g', 0.412283)
('d', 0.366626)
('g', 0.374332)
('i', 0.280653)
('i', 0.491465)
('i', 0.714614)
('i', 0.501376)
('i', 0.563136)
('d', 0.444959)
('i', 0.459017)
('g', 0.454137)
('i', 0.63447)
('g', 0.281876)
('d', 0.335304)
('g', 0.452342)
('d', 0.401793)
('i', 0.51148)
('g', 0.285619)
('g', 0.417012)
('i', 0.415851)
('i', 0.361273)
('g', 0.366276)
('g', 0.451506)
('d', 0.535703)
('g', 0.380509)
('i', 0.247734)
('g', 0.424918)
('g', 0.339364)
('g', 0.565794)
('g', 0.334371)
('g', 0.269953)
('d', 0.499868)
('i', 0.347805)
('d', 0.338841)
('i', 0.305914)
('g', 0.304506)
('g', 0.534075)
('d', 0.468545)
('i', 0.569505)
('g', 0.363673)
('i', 0.480392)
('d', 0.554634)
('i', 0.583486)
('d', 0.59125)
('i', 0.963429)
('g', 0.513455)
('i', 0.414664)
('i', 0.599015)
('i', 0.522392)
('g', 0.594791)
('g', 0.424739)
('d', 4.304858)
('g', 0.695773)
('d', 0.416076)
('g', 0.287158)
('d', 0.568778)
('i', 0.415768)
('g', 0.499656)
('g', 0.350563)
('g', 0.391286)
('g', 0.47358)
('i', 0.422837)
('d', 0.318965)
('g', 0.384907)
('g', 0.397491)
('i', 0.389698)
('g', 0.336222)
('i', 0.391831)
('g', 0.399818)
('i', 0.286728)
('d', 0.431467)
('g', 4.406375)
('d', 0.479802)
('g', 0.380718)
('g', 0.286804)
('g', 0.41558)
('i', 0.344903)
('i', 0.31631)
('g', 0.350691)
('i', 0.399244)
('g', 0.417919)
('i', 0.463382)
('i', 0.456612)
('i', 0.336588)
('d', 0.41022)
('g', 0.321501)
('d', 0.413936)
('g', 0.422169)
('g', 0.38283)
('g', 0.302634)
('g', 0.22363)
('g', 0.314914)
('d', 0.471864)
('i', 0.561894)
('d', 0.440988)
('g', 0.391914)
('g', 0.432368)
('g', 0.403202)
('g', 0.463849)
('d', 0.60032)
('d', 0.469468)
('d', 0.378536)
('g', 0.413067)
('g', 0.45586)
('g', 0.43653)
('d', 0.559821)
('d', 0.60892)
('i', 0.477046)
('i', 0.474495)
('g', 0.40962)
('g', 0.371679)
('g', 0.321263)
('d', 0.351259)
('g', 0.413326)
('d', 0.339821)
('d', 0.401167)
('i', 0.540935)
('d', 0.401406)
('d', 0.51776)
('i', 0.475647)
('d', 0.437182)
('i', 0.432324)
('g', 0.460836)
('g', 0.64306)
('i', 0.39032)
('i', 0.440777)
('g', 0.39104)
('g', 0.426923)
('d', 0.309047)
('g', 0.491021)
('i', 0.494835)
('g', 0.545923)
('g', 0.53819)
('g', 0.557006)
('g', 0.550981)
('g', 0.775674)
('g', 2.420378)
('g', 0.65266)
('g', 0.541362)
('g', 0.299068)
('g', 0.381552)
('g', 0.306254)
('g', 0.542425)
('i', 0.51031)
('g', 0.352991)
('g', 0.40984)
('g', 0.446243)
('i', 0.517246)
('g', 0.479797)
('g', 0.400941)
('i', 0.440776)
('g', 0.322066)
('d', 0.239513)
('i', 0.350192)
('i', 0.303277)
('d', 0.407445)
('d', 0.45916)
('g', 0.431799)
('g', 0.335786)
('g', 0.466688)
('d', 0.451166)
('g', 0.388349)
('d', 0.480784)
('d', 0.393587)
('i', 0.493269)
('g', 0.413462)
('i', 0.543949)
('d', 0.484368)
('i', 0.473947)
('i', 0.482785)
('i', 0.497595)
('g', 0.463346)
('g', 0.440427)
('d', 0.352439)
('g', 0.970352)
('i', 0.302883)
('d', 0.61317)
('g', 0.496989)
('i', 0.541293)
('i', 0.382636)
('g', 0.41928)
('g', 0.342536)
('i', 0.564191)
('g', 0.764998)
('i', 0.520791)
('g', 0.431983)
('g', 0.50215)
('g', 0.408396)
('g', 0.450504)
('d', 0.326104)
('g', 0.357885)
('i', 0.409011)
('i', 0.486602)
('g', 0.320641)
('g', 0.360822)
('g', 0.364601)
('g', 0.366968)
('g', 0.422918)
('d', 0.619785)
('i', 0.473325)
('g', 0.246963)
('d', 0.350121)
('d', 0.576865)
('g', 0.522734)
('i', 0.410479)
('g', 0.433115)
('g', 0.345639)
('g', 0.43549)
('i', 0.522641)
('i', 0.468505)
('g', 0.448975)
('i', 0.485063)
('d', 0.487627)
('g', 0.444886)
('g', 0.379116)
('g', 0.343679)
('g', 0.634803)
('i', 0.74981)
('g', 2.575939)
('g', 0.471969)
('d', 0.376082)
('i', 0.374823)
('g', 0.41171)
('g', 0.465947)
('g', 0.27522)
('i', 0.489789)
('d', 0.38725)
('g', 3.615076)
('d', 0.573858)
('g', 0.464824)
('i', 0.569601)
('g', 0.564839)
('g', 0.281071)
('d', 0.374725)
('g', 0.370985)
('i', 0.295958)
('g', 0.279602)
('g', 0.294322)
('g', 0.349295)
('g', 0.424842)
('i', 0.483619)
('g', 0.440166)
('d', 0.315648)
('i', 0.476946)
('i', 0.48718)
('i', 0.347928)
('i', 0.343779)
('g', 0.739788)
('i', 0.46724)
('i', 0.430357)
('i', 0.365168)
('g', 0.348799)
('d', 0.344042)
('g', 0.604818)
('g', 0.444295)
('g', 0.461818)
('g', 0.398583)
