EXP:6100
('d', 7.984887)
('g', 0.987495)
('d', 0.78514)
('i', 0.845975)
('g', 2.813353)
('g', 0.537446)
('g', 0.821256)
('i', 0.609733)
('i', 0.512853)
('g', 0.299617)
('g', 0.387273)
('d', 0.536796)
('d', 0.497442)
('g', 0.307832)
('i', 0.478797)
('g', 0.274326)
('d', 0.341155)
('d', 0.483101)
('g', 0.364564)
('i', 0.330768)
('i', 0.512458)
('d', 0.573282)
('g', 0.34183)
('g', 0.382484)
('g', 0.222876)
('g', 0.34819)
('g', 3.001649)
('i', 0.367721)
('i', 0.480051)
('i', 0.645743)
('g', 0.481915)
('g', 0.344754)
('d', 0.695884)
('g', 0.329937)
('g', 0.376767)
('g', 0.305192)
('i', 0.36435)
('i', 0.467924)
('i', 0.372316)
('i', 0.439242)
('d', 0.403995)
('i', 4.247936)
('g', 5.538639)
('i', 0.438892)
('g', 0.419416)
('d', 0.347621)
('g', 0.704555)
('d', 0.459143)
('d', 0.336528)
('g', 0.298681)
('d', 0.453457)
('i', 0.560526)
('g', 0.460999)
('g', 0.527745)
('g', 0.512654)
('g', 0.519267)
('g', 0.520466)
('d', 3.58164)
('g', 1.310565)
('d', 0.55414)
('g', 0.495935)
('g', 0.530512)
('d', 0.65155)
('d', 0.618073)
('d', 0.798074)
('i', 0.565552)
('g', 0.536451)
('g', 0.528252)
('g', 0.535449)
('d', 0.50846)
('d', 0.536463)
('i', 0.41048)
('i', 0.752703)
('g', 0.457809)
('d', 0.446563)
('g', 0.401015)
('d', 0.632675)
('g', 0.465443)
('g', 0.427481)
('d', 0.332969)
('d', 0.49771)
('g', 0.349583)
('g', 0.393703)
('g', 0.488768)
('i', 0.528433)
('g', 0.407002)
('i', 0.424103)
('i', 0.39347)
('i', 0.504499)
('g', 0.838909)
('g', 0.399046)
('d', 0.315667)
('g', 0.348246)
('g', 0.381477)
('i', 1.192149)
('i', 0.462634)
('g', 0.35468)
('g', 0.434539)
('g', 0.432731)
('g', 0.530563)
('g', 0.480127)
('g', 0.455704)
('g', 0.365027)
('g', 0.539965)
('g', 0.421686)
('g', 0.502027)
('g', 0.4148)
('g', 0.360137)
('i', 0.537542)
('g', 0.393861)
('i', 0.639666)
('i', 0.57218)
('i', 0.387774)
('g', 0.331646)
('g', 0.584503)
('d', 0.414479)
('g', 0.549815)
('g', 0.485428)
('g', 0.551894)
('g', 0.590131)
('g', 0.452988)
('g', 0.444399)
('g', 0.287893)
('g', 0.389225)
('i', 0.349182)
('g', 0.403164)
('d', 0.534195)
('i', 0.359713)
('g', 0.322856)
('g', 0.392085)
('g', 0.319491)
('i', 0.674497)
('g', 3.553838)
('g', 0.570172)
('d', 0.582814)
('g', 0.44433)
('d', 0.519199)
('g', 0.446231)
('g', 0.405087)
('g', 0.384043)
('g', 0.397969)
('i', 0.447425)
('i', 0.47785)
('g', 0.350147)
('i', 0.659439)
('i', 1.310055)
('i', 0.473104)
('d', 0.514674)
('g', 0.329622)
('g', 0.305193)
('i', 0.326024)
('g', 0.39554)
('g', 0.399252)
('d', 0.462525)
('i', 0.744193)
('g', 0.320438)
('g', 0.655108)
('i', 0.400575)
('g', 0.442774)
('i', 0.421019)
('g', 0.519357)
('d', 0.581592)
('d', 0.41317)
('g', 0.409108)
('g', 0.639246)
('i', 0.421194)
('d', 0.553097)
('i', 0.53978)
('d', 0.901113)
('d', 0.46975)
('d', 0.446267)
('g', 0.310851)
('g', 0.469191)
('i', 0.476714)
('g', 0.385241)
('i', 0.522915)
('i', 0.485294)
('i', 0.551394)
('d', 0.386531)
('g', 0.518114)
('d', 0.42088)
('i', 0.645475)
('d', 0.435558)
('g', 0.261677)
('g', 0.442406)
('g', 0.305418)
('g', 0.297845)
('i', 0.422126)
('i', 0.448516)
('d', 0.409563)
('d', 0.404815)
('g', 0.378695)
('i', 0.468995)
('g', 0.495013)
('d', 0.574674)
('g', 0.529)
('g', 0.369683)
('d', 0.472614)
('g', 0.385466)
('i', 0.351893)
('g', 0.32678)
('d', 0.481952)
('i', 0.382265)
('g', 0.424238)
('i', 0.470732)
('g', 0.503373)
('d', 0.645827)
('d', 0.318537)
('g', 0.36909)
('i', 0.312113)
('g', 0.378838)
('i', 0.368627)
('i', 0.409113)
('d', 0.376179)
('d', 0.378471)
('g', 0.222627)
('i', 0.377638)
('g', 0.392627)
('g', 0.372974)
('g', 0.392933)
('d', 0.419288)
('d', 0.342075)
('d', 0.322771)
('d', 0.418031)
('g', 0.54504)
('d', 0.398148)
('d', 0.492901)
('g', 0.417196)
('d', 0.528859)
('d', 0.721973)
('i', 1.580148)
('g', 0.39104)
('g', 0.347979)
('d', 1.745787)
('d', 0.411403)
('d', 0.51905)
('d', 0.473981)
('d', 0.498922)
('g', 0.495898)
('d', 0.510515)
('g', 0.540244)
('i', 0.445624)
('i', 0.414593)
('g', 0.438866)
('i', 0.534086)
('i', 0.567654)
('i', 0.394584)
('g', 0.402743)
('g', 0.632911)
('g', 0.419585)
('i', 0.521914)
('d', 0.455841)
('d', 0.615612)
('i', 0.443012)
('i', 0.428653)
('g', 0.506682)
('i', 0.538271)
('i', 0.573225)
('d', 0.408574)
('g', 0.343388)
('d', 0.350169)
('g', 0.370098)
('d', 0.483316)
('i', 0.346012)
('d', 0.371485)
('i', 0.346299)
('d', 0.549282)
('g', 0.452392)
('i', 0.601897)
