EXP:3100
('d', 0.823022)
('g', 0.335467)
('g', 0.383593)
('i', 0.395064)
('i', 0.69605)
('i', 0.524032)
('i', 0.426494)
('d', 0.37942)
('g', 0.479307)
('g', 0.445165)
('i', 1.191534)
('i', 0.464178)
('g', 0.523642)
('d', 0.756445)
('i', 0.775051)
('g', 9.08487)
('g', 0.453501)
('g', 0.295337)
('g', 0.312097)
('d', 0.3258)
('d', 0.377478)
('g', 0.402445)
('i', 0.415345)
('i', 0.728042)
('g', 0.365773)
('g', 0.212199)
('g', 0.310688)
('g', 0.339487)
('g', 0.281744)
('i', 0.360559)
('i', 0.62044)
('i', 0.361463)
('g', 0.239333)
('g', 0.252872)
('g', 0.332895)
('i', 0.314064)
('g', 0.221198)
('g', 0.229941)
('g', 0.220602)
('g', 0.284403)
('g', 0.310805)
('d', 0.416368)
('i', 0.315769)
('d', 0.263577)
('g', 0.262631)
('g', 0.318905)
('g', 0.33609)
('g', 0.295366)
('d', 0.358585)
('g', 0.321343)
('g', 0.352134)
('d', 0.349918)
('g', 0.263229)
('g', 0.413386)
('i', 0.409342)
('i', 0.319345)
('i', 0.385916)
('g', 0.246822)
('g', 0.360291)
('g', 0.33151)
('d', 0.364947)
('g', 0.44163)
('g', 0.250176)
('g', 0.308189)
('d', 0.361587)
('d', 0.362256)
('d', 0.372748)
('d', 0.430142)
('i', 0.305114)
('i', 0.282675)
('d', 0.261028)
('i', 0.375096)
('g', 0.255131)
('g', 0.320311)
('g', 0.370222)
('g', 0.350681)
('g', 0.328373)
('d', 0.35298)
('g', 0.29371)
('d', 0.367554)
('g', 0.261097)
('g', 0.266523)
('g', 0.293138)
('d', 0.31617)
('d', 0.38057)
('g', 0.344112)
('g', 0.371532)
('g', 0.287159)
('i', 0.333372)
('g', 0.38744)
('g', 0.285447)
('g', 0.304839)
('g', 0.301788)
('i', 0.327562)
('i', 0.366478)
('i', 0.346341)
('g', 0.346996)
('i', 0.387283)
('g', 0.413927)
('g', 0.340032)
('g', 0.249249)
('g', 0.348603)
('i', 0.274923)
('d', 0.328101)
('i', 0.278176)
('g', 0.283545)
('g', 0.247654)
('g', 0.26861)
('d', 0.358522)
('d', 0.290877)
('d', 0.401007)
('g', 0.382851)
('g', 0.284108)
('i', 0.349697)
('g', 0.321958)
('d', 0.258827)
('g', 0.290629)
('g', 0.272299)
('g', 0.359431)
('g', 0.26572)
('d', 0.353286)
('d', 0.352603)
('g', 0.353693)
('d', 0.345876)
('i', 0.388125)
('i', 0.332415)
('i', 0.442407)
('d', 0.33124)
('d', 0.319736)
('g', 0.372804)
('i', 0.424386)
('g', 0.372142)
('g', 0.267079)
('g', 0.369511)
('i', 0.36536)
('i', 0.545675)
('d', 0.402227)
('d', 0.43199)
('d', 0.40332)
('i', 0.62159)
('d', 0.396904)
('g', 0.424551)
('g', 0.398527)
('g', 0.41504)
('g', 0.672425)
('i', 0.518192)
('g', 0.351405)
('d', 0.503596)
('d', 0.477899)
('d', 0.537398)
('d', 0.484666)
('i', 0.369692)
('g', 0.434055)
('i', 0.374738)
('i', 3.664311)
('g', 0.516221)
('i', 0.988906)
('d', 0.341828)
('d', 0.418919)
('g', 0.317481)
('d', 0.27808)
('i', 0.289912)
('g', 0.265648)
('d', 0.284436)
('g', 0.29852)
('g', 0.233729)
('d', 0.391686)
('i', 0.328581)
('g', 0.286338)
('d', 0.324352)
('d', 0.279159)
('d', 0.383479)
('g', 0.267195)
('g', 0.383729)
('g', 0.296962)
('g', 0.281806)
('i', 0.357017)
('i', 0.320541)
('i', 0.349894)
('g', 0.322844)
('g', 1.11645)
('g', 0.362266)
('d', 0.432958)
('g', 0.433727)
('d', 0.43274)
('g', 0.35346)
('g', 0.332933)
('g', 0.442838)
('g', 0.293069)
('g', 0.328162)
('g', 0.300752)
('g', 0.32494)
('d', 0.304031)
('g', 0.302736)
('d', 0.354566)
('i', 0.334701)
('g', 0.358918)
('g', 0.301549)
('g', 0.326025)
('d', 0.414859)
('g', 0.343025)
('g', 0.408501)
('d', 0.434035)
('d', 0.764816)
('g', 0.295717)
('d', 4.400418)
('g', 0.389335)
('g', 0.382643)
('d', 0.307323)
('d', 0.319963)
('g', 1.264455)
('g', 0.440842)
('d', 0.453232)
('g', 0.309042)
('d', 0.429792)
('g', 0.393025)
('i', 0.437342)
('g', 0.362589)
('g', 0.426538)
('d', 4.819939)
('d', 0.299313)
('d', 0.437609)
('g', 0.448965)
('i', 0.633513)
('g', 0.351604)
('d', 0.481599)
('i', 0.398757)
('d', 0.577578)
('i', 0.344307)
('g', 0.404492)
('g', 0.53686)
('d', 0.377917)
('g', 0.372582)
('g', 0.310879)
('g', 0.376626)
('g', 0.407785)
('d', 0.331939)
('g', 0.370122)
('d', 0.422222)
('d', 0.359794)
('g', 0.456963)
('g', 0.385397)
('g', 0.266209)
('g', 0.271909)
('i', 0.319118)
('g', 10.132702)
('g', 0.700372)
('d', 0.372466)
('i', 0.350576)
('d', 0.33794)
('g', 0.303972)
('i', 0.441353)
('g', 0.260934)
('i', 0.300525)
('i', 0.389702)
('d', 0.44284)
('g', 0.308724)
('g', 0.301645)
('i', 0.369955)
('g', 2.487238)
('d', 0.530025)
('i', 0.413752)
('g', 0.264263)
('i', 0.435752)
('d', 0.372228)
('g', 0.304651)
('i', 0.284127)
('i', 0.274283)
('g', 0.289719)
('g', 0.489137)
('g', 0.281559)
('g', 0.367338)
('g', 0.351432)
('d', 0.342073)
('g', 0.337281)
('g', 0.32068)
('d', 0.355078)
('g', 0.240128)
('d', 0.400819)
('d', 0.313444)
('g', 1.296816)
('i', 0.378026)
('g', 0.368222)
('g', 0.418805)
('i', 0.48198)
('g', 0.353896)
('d', 0.358542)
('g', 0.29923)
('g', 0.238659)
('g', 0.292608)
('g', 0.337114)
('g', 0.374299)
('i', 0.346016)
('i', 0.285776)
('i', 0.26497)
('g', 0.336723)
('d', 0.368002)
('i', 0.318196)
('d', 0.329823)
('g', 0.903628)
('d', 2.782304)
('i', 0.31288)
('d', 0.411107)
('g', 0.331895)
('g', 0.37852)
('d', 0.545453)
('g', 0.290483)
('g', 0.375394)
('g', 5.508257)
('d', 10.364577)
('g', 0.387209)
('g', 0.424987)
('g', 0.334599)
('i', 0.404914)
('i', 0.481403)
('g', 0.248555)
('d', 0.437904)
('g', 0.417376)
('i', 0.518443)
('g', 0.540468)
('i', 0.521062)
('i', 0.376789)
('g', 0.306295)
('g', 0.303434)
('g', 0.353973)
('d', 0.423706)
('i', 0.389946)
('i', 0.341515)
('g', 0.281987)
('g', 0.362466)
('g', 0.275292)
('g', 0.281703)
('d', 0.415802)
('g', 0.442564)
('g', 0.417462)
('g', 0.31114)
('i', 0.444077)
('g', 0.303057)
('g', 0.367499)
('g', 0.537937)
('d', 0.516481)
('g', 0.321402)
('d', 0.486469)
('i', 0.532382)
('g', 9.689022)
('d', 0.824957)
('g', 0.362296)
('g', 1.183402)
('d', 2.454557)
('d', 0.413195)
('g', 0.493567)
('d', 0.450997)
('i', 0.520574)
('i', 0.304883)
('d', 0.352704)
('g', 0.270892)
('d', 0.455285)
('d', 0.389507)
('g', 0.31927)
('g', 0.281064)
('d', 0.33539)
